year	mo	da	temp	max	min	wdsp	prcp	rain_drizzle	snow_ice_pellets
1986	05	23	58.7	70.5	44.1	8.3	0	0	0
1986	01	15	19.4	33.1	10.8	6.2	0	0	0
1986	01	16	28.8	37.9	10.8	10.4	0	0	0
1986	01	17	33.5	39	21.4	8.6	0	0	0
1986	02	09	0.2	19.6	-8.1	9.5	0	0	0
1986	03	04	33.3	36.3	23	9.1	0	0	0
1986	03	26	37.2	59.4	31.5	14.1	0	0	0
1986	04	09	44.4	55.9	32	11.8	0	0	0
1986	04	10	48	63	28.8	6.5	0	0	0
1986	04	13	46.9	55.9	39.6	9.3	0	0	0
1986	04	21	39	54.1	32	15.8	0	0	0
1986	05	04	64.9	82	37.2	14.8	0	0	0
1986	05	05	72	81.9	50.7	18.9	0	0	0
1986	05	06	59.7	81.3	52.7	18.6	0	0	0
1986	05	07	51.1	62.2	46.4	9.8	0	0	0
1986	05	17	55	70	45.9	11.8	0	0	0
1986	05	19	55.1	63	39.9	10.6	0	0	0
1986	06	03	66.6	84.9	45	13.2	0	0	0
1986	06	08	66.1	79.2	51.6	8.6	0	0	0
1986	06	15	70.9	84	52.2	10.5	0	0	0
1986	06	16	70.7	84.9	59.5	16.9	0	0	0
1986	07	20	71.7	84.6	63.7	9.6	0	0	0
1986	07	22	73.1	84.9	59	6.7	0	0	0
1986	09	01	71.9	82.9	60.1	8.1	0	0	0
1986	09	02	70.6	82.6	59.5	9.1	0	0	0
1986	09	05	58.7	70	50.7	10.9	0	0	0
1986	09	08	55.8	68	41.9	8.8	0	0	0
1986	10	06	45.7	57.9	34	8.9	0	0	0
1986	10	15	42.8	53.2	31.8	6.3	0	0	0
1986	10	17	44	61.3	37	8.4	0	0	0
1986	10	20	58.8	72	36	4.7	0	0	0
1986	10	22	57.8	72.9	44.2	3.6	0	0	0
1986	10	25	49.5	55	43.5	7.3	0	0	0
1986	10	28	53.1	66.7	38.3	7.4	0	0	0
1986	11	04	32.4	45.3	21.6	5.7	0	0	0
1986	11	05	37.7	48.9	21.6	9.2	0	0	0
1986	11	07	46.9	57.9	33.1	11.1	0	0	0
1986	11	13	6.6	18	-0.2	10.2	0	0	1
1986	11	15	24.6	32.4	17.6	4.4	0	0	0
1986	11	17	29.4	43	13.3	8.4	0	0	0
1986	11	28	38.9	46.9	24.1	6.3	0	0	0
1986	12	01	31.9	36	29.5	10.6	0	0	0
1986	12	06	23.1	35.4	10	10.8	0	0	0
1986	12	15	25.9	37.9	17.1	2.7	0	0	0
1986	12	16	28.5	39.9	17.1	5.6	0.02	0	1
1986	12	18	30	37	23.4	10.7	0	0	0
1986	12	19	27.9	37	17.8	6.5	0	0	0
1986	12	20	25.5	36.3	16.9	3.0	0	0	0
1986	01	06	-0.6	19	-10.3	11.2	0	0	1
1986	01	25	19.5	33.6	12.7	15.7	0.03	0	1
1986	01	30	7.5	17.1	0.7	4.6	0.07	0	0
1986	03	01	25	36	2.8	8.7	0	0	0
1986	03	15	36.5	43	30.7	8.5	0.01	0	1
1986	03	16	32.4	43.2	21.9	4.1	0	0	0
1986	03	20	15.3	35.6	5.5	8.2	0.11	0	0
1986	04	02	48.2	60.1	36	10.6	0.07	0	0
1986	04	17	49.7	57.9	38.7	11.4	0	0	0
1986	05	02	42.8	55	35.6	12.1	0	0	0
1986	05	14	57.4	72	42.1	4.1	0.18	0	0
1986	06	25	68.5	87.1	51.3	10.9	0	0	0
1986	06	27	79.9	86	71.1	8.2	0.06	0	0
1986	07	10	70	81	61	8.4	0	0	0
1986	08	01	69.5	80.1	57	8.6	0	0	0
1986	08	03	66.6	77	55.8	7.3	0.03	0	0
1986	08	15	71.9	84.9	59.5	6.2	0.4	0	0
1986	08	27	55.6	70.9	43.5	10.8	0.02	0	0
1986	08	28	55.4	68	43.5	4.7	0	0	0
1986	09	13	53.3	67.8	41.2	8.5	0	0	0
1986	09	30	55.9	70	47.3	4.3	0	0	0
1986	11	09	22.1	28	17.8	21.0	0.02	0	1
1986	11	11	8.5	19.2	-1.5	8.6	0.01	0	0
1986	03	22	40.8	48.9	34	14.2	0	0	0
1986	10	23	55.1	65.8	46.9	4.1	0	0	0
1986	10	27	48.4	66	37.9	4.2	0	0	0
1986	12	27	24.2	34	19.9	8.0	0	0	0
1986	02	02	24.2	28	19.9	2.5	0.01	0	1
1986	11	22	30.7	35.1	26.1	5.1	0	0	0
1986	01	12	33.5	43.9	19.9	25.7	0	0	0
1986	03	25	46.5	59.4	39.9	13.2	0	0	0
1986	03	28	52	73	37.9	9.0	0	0	0
1986	11	03	41.7	45	39	13.2	0	0	1
1986	01	26	3.2	24.4	-6	18.1	0	0	1
1986	02	16	15.7	21	10.9	9.5	0.29	0	1
1986	12	04	20.1	32	14	15.0	0	0	1
1986	12	09	18.6	28.6	10	10.5	0.01	0	1
1986	10	07	57.2	72	34.3	9.0	0	1	0
1986	01	20	31.7	34	28.2	9.8	0	1	0
1986	06	10	72.7	84.9	55.8	9.9	0	1	0
1986	07	24	79.8	88	69.3	10.8	0	1	0
1986	08	05	71.5	82	57.9	8.0	0	1	0
1986	08	12	64.9	78.1	48.6	8.0	0	1	0
1986	09	07	53.9	64	44.1	7.5	0	1	0
1986	01	18	33.9	39	28.6	7.3	0.01	1	1
1986	02	03	26.9	30.9	23	6.4	0	1	1
1986	02	18	29.5	30.9	23	6.0	0	1	1
1986	02	25	20	32	0.5	7.4	0	1	1
1986	03	18	36.1	41.7	33.8	12.1	0.61	1	1
1986	04	18	50.5	57.7	38.7	13.0	0.05	1	0
1986	04	30	58.7	70	38.8	13.9	0.43	1	0
1986	05	10	59.1	66.4	51.4	10.0	0.16	1	0
1986	05	24	59.5	71.1	44.1	5.5	0.01	1	0
1986	05	26	62.3	73	51.8	7.6	0.75	1	0
1986	06	22	69.9	88	63.9	13.1	3	1	0
1986	06	29	70.5	83.1	63.7	7.1	0	1	0
1986	07	19	77.3	91.4	68.5	9.9	0.69	1	0
1986	08	02	66.5	80.8	55.8	11.3	0.04	1	0
1986	08	06	70.9	82.4	59.4	6.3	0.02	1	0
1986	08	07	70.8	81.3	63.3	7.2	0.03	1	0
1986	08	24	61.3	73.2	52.5	7.2	0	1	0
1986	08	25	69.2	84	52.5	5.9	0.05	1	0
1986	08	30	63.7	75	46.6	11.3	0.06	1	0
1986	09	03	69.8	79.2	59.5	10.7	0.42	1	0
1986	09	12	54.4	66.2	41.2	8.0	0.01	1	0
1986	09	15	52.5	55.9	47.5	10.7	0.45	1	0
1986	09	17	56.2	62.1	44.6	10.2	0.15	1	0
1986	09	21	64.4	72	58.8	14.3	2.05	1	0
1986	10	04	48.7	57	42.6	8.4	0.02	1	0
1986	10	08	54.3	72.5	47.7	10.9	0.01	1	0
1986	10	12	40	51.8	37.8	16.2	1.05	1	0
1986	11	20	29.1	32	11.5	9.6	0.16	1	1
1986	12	02	32.7	36	29.5	5.9	0.01	1	1
1986	02	04	30.8	32	24.8	10.1	0	1	0
1986	03	31	60.8	82	39.2	13.8	0	1	0
1986	04	25	55.4	70	46	12.7	0	1	0
1986	06	04	70.6	85.8	53.4	10.0	0	1	0
1986	07	04	79.6	89.1	58.6	12.9	0	1	0
1986	07	05	84.5	89.4	68	14.9	0	1	0
1986	01	03	21.2	24.1	13.1	6.0	0.02	1	1
1986	01	19	30.5	35.1	27.3	5.9	0	1	1
1986	02	01	20.7	26.1	13.1	7.8	0.2	1	1
1986	02	17	24.7	30	10.4	8.3	0.01	1	1
1986	04	01	50.7	61	39	13.7	0.3	1	0
1986	04	03	45.4	61.2	36	14.6	0.35	1	0
1986	04	15	40.3	52.2	32.7	15.2	0.92	1	1
1986	04	20	47.3	61.7	40.6	13.0	0.03	1	0
1986	04	26	56.9	74.7	44.4	8.1	0.06	1	0
1986	04	27	63.9	72	44.4	8.8	0.94	1	0
1986	04	29	52.2	70	38.8	9.1	0.03	1	0
1986	05	08	54	63	46.4	14.9	0.3	1	0
1986	05	11	59	66.9	54.7	5.1	1.67	1	0
1986	05	12	64.1	75	54.7	7.8	0.36	1	0
1986	05	15	63.6	72.5	42.1	5.4	0	1	0
1986	06	23	68.8	77.9	60.4	9.8	0.95	1	0
1986	07	06	71.1	88.7	62.1	7.7	0.43	1	0
1986	07	15	73.2	82	60.3	7.3	0.17	1	0
1986	07	30	75.4	84.6	66.7	7.7	0.47	1	0
1986	08	14	68.5	78.6	61.2	10.3	0.38	1	0
1986	08	21	62.5	71.1	52	8.5	0.12	1	0
1986	08	22	65	75.9	52	12.2	0.17	1	0
1986	09	10	61	63.1	50.9	7.4	0.65	1	0
1986	09	14	50.5	59	45	7.5	0.59	1	0
1986	09	18	59.4	62.1	51.8	7.0	0.01	1	0
1986	09	20	62.4	71.1	55.4	5.7	0.24	1	0
1986	09	25	70.7	81	51.6	14.3	0.66	1	0
1986	01	24	27.9	34	19.9	15.7	0.27	1	1
1986	03	06	22	33.1	17.1	12.6	0.01	1	1
1986	04	28	56.7	72.3	43	11.2	1.98	1	0
1986	09	11	56.7	63.7	54	9.1	0.11	1	0
1986	11	08	40.7	55.9	30.9	24.5	0.21	1	1
1986	01	21	31.5	34	28	12.6	0	1	1
1986	12	14	25.9	37	16	11.3	0	1	1
1986	03	19	28.6	37.2	21	18.7	0.47	1	1
1986	04	06	46.9	55.9	43	10.0	0.01	1	0
1986	06	26	80.4	87.6	75	13.3	0.02	1	0
1986	07	26	72	81	63	6.4	0	1	0
1986	08	10	64.5	86.2	57.9	11.4	0.26	1	0
1986	09	04	63.3	77.5	57.9	11.5	0.42	1	0
1986	09	19	58.5	63	55	11.7	0.66	1	0
1989	01	04	10.8	30.9	-2	6.5	0	0	0
1989	01	06	24.7	37	12	8.9	0	0	1
1989	01	11	13.9	27	-8	11.5	0	1	1
1989	01	23	32.7	39.9	23	6.6	0	0	0
1989	01	28	34.9	42.1	19.9	7.0	0	0	0
1989	01	30	34.5	48	19	7.2	0	0	0
1989	02	06	2.2	10.9	-15	7.1	0	0	1
1989	02	07	10.8	21.9	-7.1	9.6	0	0	1
1989	02	16	3.9	24.1	-1.1	5.5	0	0	1
1989	02	23	2.4	18	-9.9	6.8	0	0	0
1989	03	10	35.8	43	28	7.1	0	0	0
1989	03	22	24.3	41	7	9.4	0	0	0
1989	03	25	35.5	48.9	32	7.5	0	0	0
1989	04	13	44.2	63	23	9.7	0	0	0
1989	05	03	54	66.9	32	8.3	0	0	0
1989	05	11	60.3	72	46	5.9	0	0	0
1989	05	13	62.7	73.9	45	9.1	0	0	0
1989	05	28	63.7	75.9	39	11.5	0	0	0
1989	06	02	67.1	81	52	6.7	0	0	0
1989	06	03	69.1	82	52	9.2	0	0	0
1989	06	06	74.4	87.1	50	5.9	0	0	0
1989	06	10	63.5	78.1	48.9	5.1	0	0	0
1989	06	19	75.1	87.1	60.1	4.4	0	0	0
1989	06	20	79.7	91.9	60.1	13.6	0	0	0
1989	06	22	71	88	64	8.8	0	1	0
1989	06	29	73.7	84	63	8.2	0	0	0
1989	07	06	84.7	97	72	9.4	0	0	0
1989	07	07	78.3	93.9	68	7.8	0	0	0
1989	07	12	74.4	82.9	66.9	8.2	0	0	0
1989	07	25	79.5	90	66.9	7.6	0	0	0
1989	07	26	80.3	90	68	9.1	0	0	0
1989	07	28	72.1	89.1	63	10.6	0	0	0
1989	08	03	82.8	90	66.9	13.2	0	0	0
1989	08	06	64.4	81	55	13.8	0	0	0
1989	08	11	74.4	87.1	60.1	6.6	0	0	0
1989	08	18	71	82	57.9	9.4	0	0	0
1989	08	27	70.6	80.1	60.1	4.0	0	0	0
1989	09	10	55.3	66	42.1	6.0	0	1	0
1989	09	14	55.8	68	42.1	4.1	0	0	0
1989	09	16	61.4	77	46	8.8	0	0	0
1989	09	26	48.2	66	34	4.8	0	0	0
1989	10	14	58.6	73.9	43	5.8	0	0	0
1989	10	15	57.2	73.9	43	7.6	0	0	0
1989	10	17	39	48.9	33.1	11.0	0	0	0
1989	10	18	36.9	46.9	27	7.1	0	0	0
1989	11	12	32.5	50	27	9.2	0	0	0
1989	01	03	14.5	25	-5.1	11.7	0.02	0	1
1989	01	07	29.8	32	21	9.0	0.06	0	1
1989	01	09	-3.9	9	-14.1	7.4	0.02	0	1
1989	01	27	28.2	41	7	7.2	0	0	0
1989	02	10	15.9	35.1	-7.1	10.4	0	0	0
1989	02	15	17.9	28.9	3	9.3	0	0	1
1989	02	18	8.2	17.1	3	4.3	0.12	0	1
1989	03	01	3.7	21.9	-2.9	10.4	0	0	1
1989	03	02	0.6	5	-2.9	6.8	0.01	0	1
1989	03	08	26.6	36	14	10.6	0.02	0	1
1989	03	17	11	25	8.1	10.5	0.24	0	1
1989	03	19	12	30.9	-0.9	7.5	0	0	0
1989	03	24	40.5	48	32	4.4	0.15	1	0
1989	03	30	38.9	48	33.1	12.1	0.03	1	0
1989	03	31	31.2	44.1	24.1	11.3	0	0	0
1989	04	03	46.7	59	30	11.3	0.26	1	0
1989	04	09	24.7	36	18	16.3	0.01	0	1
1989	04	11	36.6	44.1	19.9	10.4	0.02	0	1
1989	04	22	55.7	70	42.1	14.9	0.04	1	0
1989	04	27	55.3	64	46.9	11.4	0.01	1	0
1989	04	29	40.5	50	37.9	11.8	0.41	1	0
1989	04	30	39.9	48.9	36	9.0	0.23	0	1
1989	05	06	34.3	51.1	25	14.7	0.01	0	1
1989	05	08	51.4	64.9	32	9.8	0.49	1	0
1989	05	09	49.9	66.9	37	6.8	0.41	1	0
1989	05	25	61.1	75.9	46.9	11.6	0.42	1	0
1989	06	07	76	87.1	57.9	11.2	0.21	1	0
1989	06	13	60.6	81	50	7.9	0.2	0	0
1989	06	14	52.9	69.1	46	12.8	1.3	1	0
1989	06	15	56.9	71.1	41	4.6	0.07	0	0
1989	06	16	64.4	73	41	4.2	0	0	0
1989	06	25	70	84	57.9	8.2	0.31	1	0
1989	06	28	73.3	82	55.9	4.0	0	0	0
1989	07	01	75.1	89.1	64.9	8.2	0.28	1	0
1989	07	11	78	90	62.1	7.6	0.11	1	0
1989	07	18	70.2	86	63	8.5	0.62	1	0
1989	07	30	69.2	77	64	6.1	0.52	0	0
1989	08	13	74.4	84.9	64.9	8.1	0.1	0	0
1989	08	26	71.2	79	59	7.8	0.14	1	0
1989	09	02	64.6	75	53.1	3.6	0.6	0	0
1989	09	03	65.9	75.9	53.1	10.6	0	0	0
1989	09	04	67.2	77	57	11.1	0.45	1	0
1989	09	05	66.8	81	53.1	6.8	0.15	0	0
1989	09	12	49.9	59	41	6.1	0	0	0
1989	09	18	71.3	84.9	53.1	12.8	0	0	0
1989	09	19	69.8	84.9	61	11.1	0	1	0
1989	09	27	54.8	72	34	11.2	0	0	0
1989	10	02	47.3	9999.9	39.9	16.1	0.1	1	0
1989	10	06	47	64.9	39.9	11.7	0	0	0
1989	10	07	40.7	51.1	30.9	8.1	0	0	0
1989	10	09	45.1	61	27	7.2	0	1	0
1989	10	10	48.6	63	32	7.6	0	0	0
1989	10	21	44.8	61	23	2.3	0	0	0
1989	10	26	69.6	82	54	13.1	0	0	0
1989	10	29	57.9	63	37.9	10.8	0.28	1	0
1989	10	30	42.4	64.9	37	12.3	0.18	1	0
1989	10	31	37.9	46	30.9	7.3	0	0	0
1989	11	01	34.9	46	30.9	7.4	0	0	1
1989	11	11	44.9	50	30.9	14.9	0.03	1	0
1989	11	27	35.6	41	17.1	11.6	0.08	1	1
1989	12	07	8.7	14	1.9	7.3	0	0	0
1989	12	12	1.4	10.9	-6	8.0	0	0	0
1989	12	14	-6	10	-13	10.9	0.04	0	0
1989	12	15	-2.4	1.9	-13	11.2	0.03	0	1
1989	12	18	-3.5	14	-11	7.8	0.04	0	1
1989	12	19	-7.9	1	-15	6.9	0	0	1
1989	12	26	4.1	17.1	-8	10.4	0.01	0	1
1989	12	28	30	37	12.9	7.5	0	0	0
1989	12	31	23.5	27	17.1	6.4	0.06	0	1
1989	11	14	33	45	28	8.0	0	0	1
1989	02	25	33.1	37.9	28	8.8	0	0	0
1989	03	07	19.3	26.1	15.1	9.7	0	0	0
1989	03	20	27.9	32	23	10.8	0	1	1
1989	11	30	29.5	39	19.9	8.3	0	0	0
1989	12	04	29.6	39.9	19.9	9.4	0	0	0
1989	01	08	3.1	14	-0.9	18.0	0.32	0	1
1989	03	14	32.8	37.9	26.1	9.1	0.23	1	1
1989	04	28	47	64.9	43	14.5	0.46	1	0
1989	11	22	21.5	27	17.1	9.9	0.3	0	1
1989	12	10	19.1	35.1	15.1	10.5	0	0	1
2004	10	29	63.8	75	48.9	8.1	0.12	1	0
2004	11	27	33.1	35.1	30.2	9.2	0.14	1	1
2004	10	15	39.8	48	34	4.6	0.16	1	0
2004	12	09	36	39.9	31.1	6.5	0	1	0
2004	12	16	31.8	39	26.1	9.7	0	0	1
2004	12	06	32.4	36	24.3	11.4	0.01	1	1
2004	12	29	23.7	28.9	19	6.4	0	1	1
2004	11	10	53.4	60.1	33.1	12.0	0	1	0
2004	11	18	45.8	51.1	39	4.6	0	0	0
2004	07	01	75.5	87.1	66	4.5	0	0	0
2004	11	28	28.1	34	19.9	7.3	0	0	0
2004	01	10	22.3	28	15.1	5.7	0	0	0
2004	01	14	24.1	34	18	11.1	0	0	1
2004	01	23	7.3	12	-9.9	8.2	0.04	0	1
2004	01	25	13.3	18	1.9	12.1	0	0	0
2004	01	31	-7.8	5	-22	4.0	0	0	1
2004	02	15	3.3	19.9	-5.1	4.3	0	0	0
2004	02	19	35.5	42.1	21.2	6.1	0	0	0
2004	02	29	40.2	48	32	6.7	0	0	0
2004	03	15	28.2	36	21.9	9.3	0	0	0
2004	03	28	53.4	62.1	44.1	14.6	0.22	1	0
2004	04	07	54.8	70	42.1	6.4	0	0	0
2004	04	09	40.9	54	34	7.2	0	1	0
2004	04	12	37.7	48	25.2	4.4	0	0	0
2004	04	13	42.8	59	28.2	3.3	0	0	0
2004	04	15	58.7	73.9	41	11.2	0	1	0
2004	05	02	47.9	55.9	37	7.6	0	0	0
2004	05	03	47.9	61	37	7.9	0	0	0
2004	06	04	66.3	79	46	4.4	0	0	0
2004	06	08	79.1	95	70	8.6	0.07	1	0
2004	06	16	72.2	82	57.9	9.3	0	1	0
2004	06	26	61.9	73	50	5.4	0	0	0
2004	06	29	71.8	84	52	7.3	0	0	0
2004	07	18	71.5	82	62.1	3.5	0	0	0
2004	07	21	81.6	95	71.1	7.4	0.05	1	0
2004	07	22	77.1	95	66.9	7.6	0	0	0
2004	07	25	69.4	80.1	57	4.3	0	0	0
2004	08	15	67.2	77	51.1	6.8	0	0	0
2004	08	20	61.3	72	46.9	9.0	0	0	0
2004	08	21	57	71.1	44.1	5.4	0	0	0
2004	09	03	75.9	88	66	8.6	0	0	0
2004	09	04	75.7	87.1	66	9.1	0	0	0
2004	09	11	74.8	84	61	6.8	0	0	0
2004	09	26	62.5	77	48	3.9	0	0	0
2004	09	28	55.7	73	44.1	6.8	0	0	0
2004	09	29	54.2	68	41	3.3	0	0	0
2004	09	30	58.8	72	41	8.4	0	0	0
2004	10	07	64.5	78.1	54	8.2	0	0	0
2004	10	11	56.1	70	46	4.9	0	0	0
2004	10	12	51	66	42.1	1.7	0	0	0
2004	10	17	35	39.9	28.9	7.9	0.01	1	1
2004	10	20	48.5	53.1	44.1	5.0	0	0	0
2004	10	26	47	55.9	44.1	9.3	0	0	0
2004	11	13	33.4	46.9	19.9	4.1	0	0	0
2004	11	23	35.8	43	28.9	11.1	0	0	0
2004	12	05	28.6	45	24.1	9.7	0	0	0
2004	12	17	18.2	33.1	10.9	7.3	0	0	0
2004	12	28	23.2	28.9	15.1	4.7	0	0	0
2004	01	26	17.7	19.9	10.9	10.0	0.02	0	1
2004	02	03	5.9	21.9	-5.1	10.5	0.21	0	1
2004	02	06	23.2	27	15.1	8.5	0.09	0	1
2004	02	09	20.5	27	1.9	8.7	0.03	0	1
2004	02	12	14.7	24.1	7	8.3	0.02	0	1
2004	02	21	32.5	36	30	10.2	0.06	0	0
2004	02	23	34.2	36	26.2	6.8	0.08	1	0
2004	02	24	32.1	37.9	24.1	2.8	0	0	0
2004	03	10	38.2	46	24.3	11.8	0	1	1
2004	03	20	41.2	53.1	28	15.8	0	1	0
2004	04	20	48.8	57.9	43	9.9	0	1	0
2004	04	21	46.1	57	39	10.3	0.41	1	0
2004	04	22	47	59	34	5.6	0.14	0	0
2004	04	26	48.5	63	39.9	16.0	0.01	0	0
2004	05	18	57.9	71.1	46	3.7	0	0	0
2004	05	22	54.6	63	52	8.0	0.3	1	0
2004	05	24	48	55.9	43	8.4	1.01	1	0
2004	05	25	53.7	57.9	43	9.5	0.01	1	0
2004	05	27	60.9	70	42.1	9.0	0.88	1	0
2004	05	29	59.3	71.1	48	13.5	0.7	1	0
2004	05	31	60	73	53.1	9.3	0.43	1	0
2004	06	01	56.6	68	53.1	7.7	0.25	1	0
2004	06	03	61.8	73	46	3.8	0	0	0
2004	06	07	80.4	95	57.9	13.5	0	0	0
2004	06	12	67.9	81	55.9	6.3	0.45	1	0
2004	06	13	73.1	81	59	7.0	0	1	0
2004	08	07	68.6	78.1	55.9	8.6	0.15	1	0
2004	08	08	72.7	82.9	62.1	7.4	0.01	0	0
2004	08	25	72	84	63	5.0	0	0	0
2004	08	31	68.6	81	57	5.4	0	1	0
2004	09	07	60.8	75	53.1	8.8	0	0	0
2004	10	03	54.7	73	33.1	9.0	0	0	0
2004	01	24	8.2	14	1	5.6	0	0	1
2004	10	28	50.3	53.6	48	9.8	0.82	1	0
2004	09	22	69.7	84	62.6	6.3	0.09	1	0
2004	11	20	40.4	43	37.4	9.2	0.12	1	0
2004	05	10	64.5	72	60.1	6.9	0.04	1	0
2004	05	13	46	57.9	39	10.0	0.38	1	0
2004	08	19	58.2	72	46.4	9.3	0	0	0
2004	01	01	22.7	33.8	14	9.3	0	1	0
2004	03	13	32.4	44.6	26.1	10.8	0.15	1	0
2004	09	13	77	86	69.8	15.0	0	0	0
2004	10	06	63.6	78.1	53.6	9.3	0	0	0
2004	10	27	45	48	42.8	8.9	0	1	0
2004	01	28	-4	3.9	-11.2	11.7	0	0	1
2004	02	01	10.3	17.6	3.9	6.8	0.14	0	1
2004	04	19	52	81	42.8	11.9	1.08	1	0
2004	08	23	64.8	78.1	55.4	10.0	0	1	0
2004	01	29	-13.4	-8	-16.6	8.4	0	0	1
2004	12	13	16.6	25	12	16.3	0	0	1
2004	02	02	19.3	21.9	17.1	5.8	0.26	0	1
2004	11	17	46.6	53.1	36	3.2	0	0	0
2004	10	22	52	55.9	43	10.6	0.02	1	0
2004	12	07	34.2	36	30.2	6.8	0.01	1	1
2004	06	21	65.4	73.9	55	9.6	0	0	0
2004	11	16	44.5	53.1	32	6.7	0	1	0
2004	09	15	66.1	73.9	59	11.7	1.62	1	0
2004	10	21	47.2	53.1	43	9.2	0	1	0
2004	12	31	31.5	51.1	17.1	15.9	0	0	1
2004	10	31	42.3	57	41	7.6	0.01	1	0
2004	11	02	44.3	48.9	39	6.9	0.05	1	0
2004	10	14	41.8	51.1	39	8.9	0	0	0
2004	09	23	66.9	84	59	9.3	0.27	1	0
2004	09	16	57.4	73.9	48	7.4	0.64	1	0
2004	01	03	18.2	36	9	12.1	0	0	0
2004	01	12	25.8	36	17.1	10.5	0	0	0
2004	03	26	53.5	66	42.1	5.8	0	0	0
2004	04	08	46.8	70	37	15.7	0	0	0
2004	05	04	56.8	64	37	11.1	0	0	0
2004	11	11	33	57	24.1	8.9	0	0	0
2004	12	26	10.5	19.9	1	6.5	0	0	0
2004	01	04	8.2	19	3	8.8	0	0	0
2004	01	06	1.9	12	-5.1	11.1	0	0	1
2004	01	08	14.8	19.9	6.1	6.5	0	0	0
2004	01	09	16.7	21	9	4.2	0	0	0
2004	01	11	27.1	36	19.9	6.5	0	0	1
2004	01	16	23.6	28.9	10	13.2	0	0	0
2004	01	21	20.9	30	5	12.5	0.01	0	1
2004	01	30	-14.5	-4	-24	8.0	0	0	0
2004	02	14	16.3	28	7	7.7	0	0	0
2004	02	16	11.9	24.1	-4	7.3	0	0	0
2004	02	17	19.3	28	3	3.4	0	0	1
2004	02	27	33.6	39.9	21.9	10.7	0	0	0
2004	03	24	47.6	66	29.1	5.8	0	0	0
2004	03	25	54.8	66	36	6.2	0.48	1	0
2004	04	01	40.5	57	25.2	5.9	0	0	0
2004	04	02	45	62.1	27.1	5.6	0	0	0
2004	04	05	49.2	72	29.1	9.9	0	0	0
2004	04	17	59.4	72	45	7.3	0	0	0
2004	04	24	49.4	63	39	10.5	0	1	0
2004	05	09	66.1	88	46.9	9.7	0.58	1	0
2004	05	11	64	77	53.1	11.1	0	0	0
2004	05	15	47.8	59	37	4.7	0	0	0
2004	05	16	57.4	71.1	37	8.2	0	1	0
2004	06	14	69.5	79	61	8.4	0	1	0
2004	06	23	64	77	51.1	6.3	0.27	0	0
2004	06	30	75.9	86	59	7.2	0	1	0
2004	07	03	75	88	66	7.2	0.3	1	0
2004	07	05	69.5	82	63	9.7	0	0	0
2004	07	09	69.1	80.1	53.1	7.8	0	0	0
2004	07	10	70.5	82.9	62.1	7.3	0	0	0
2004	07	17	72.3	82	62.1	5.9	0	0	0
2004	07	19	77	88	62.1	5.6	0	1	0
2004	07	20	82.2	91	69.1	3.9	0	0	0
2004	07	24	66.9	77	57	4.2	0	0	0
2004	07	28	72.8	82	59	9.9	0.28	1	0
2004	07	30	68.5	82	60.1	6.3	0.19	1	0
2004	07	31	67.1	82	57.9	5.1	0	0	0
2004	08	10	58.1	72	55	12.4	0	0	0
2004	08	13	63.3	73.9	48.9	5.3	0	0	0
2004	08	28	64	75.9	57.9	6.2	0	0	0
2004	08	29	60.6	72	54	6.4	0.01	1	0
2004	09	01	71.6	87.1	62.1	4.7	0	0	0
2004	09	10	70.3	84	55.9	9.7	0	0	0
2004	09	12	72.8	84	62.1	7.4	0	0	0
2004	09	19	72.6	87.1	57.9	11.9	0	0	0
2004	09	21	67.3	81	61	6.0	0.09	1	0
2004	09	25	59.2	73	48	2.8	0	0	0
2004	09	27	67.3	77	50	7.6	0	0	0
2004	10	10	56.5	70	45	6.2	0	0	0
2004	11	08	35.6	50	32	3.5	0	0	0
2004	11	09	41.6	60.1	32	9.4	0	0	0
2004	11	14	35.8	46.9	23	6.1	0	0	0
2004	11	19	42.6	51.1	39	7.4	0.51	1	0
2004	11	24	27.9	39	23	4.3	0	0	0
2004	11	25	27.3	36	21.9	4.4	0	0	0
2004	11	29	29	33.1	21.9	7.1	0	0	0
2004	12	01	28.6	36	21	7.1	0	0	0
2004	12	24	-3.1	9	-9.9	7.4	0	0	0
2004	12	27	18.8	27	1.9	7.7	0	0	1
2004	02	08	10.7	25	1.9	8.6	0	0	1
2004	02	10	13.9	27	7	9.8	0	0	1
2004	03	01	43	48	36	10.0	0.09	1	0
2004	03	03	32	39	28	4.5	0	0	1
2004	03	09	32.7	43	21	4.8	0.07	0	1
2004	03	11	18.7	46	5	16.6	0.09	0	1
2004	03	12	14.1	32	6.1	7.5	0	0	0
2004	03	19	38.2	53.1	30	10.3	0.01	1	1
2004	03	30	34.9	46	32	10.1	0	0	0
2004	04	25	47.9	63	39	9.6	0.42	1	0
2004	05	17	60.7	71.1	46.9	10.0	0.98	1	0
2004	05	20	66.9	75	51.1	8.5	0.17	1	0
2004	05	21	58.5	70	51.1	9.8	0	1	0
2004	05	28	58.5	71.1	48	5.7	0	0	0
2004	05	30	61.2	73	55	12.7	0.34	1	0
2004	06	05	69.4	79	54	9.1	0.09	1	0
2004	07	06	62.2	73	57	6.8	0.04	1	0
2004	07	11	75.4	82.9	62.1	9.2	0.55	1	0
2004	07	13	77.1	86	66.9	7.8	0	0	0
2004	08	02	77.6	86	66.9	6.2	0.03	1	0
2004	08	03	74.8	84.9	70	5.2	0	1	0
